idx,t_rel_ns,t_abs_ns,x,y,z,yaw
1339,22316667830,24466667942,3.719469167288795,3.198560607884719,-0.005877910277129933,1.6418435781443
1340,22333334498,24483334610,3.719451753591623,3.198760422763966,-0.005877867845818758,1.6505996558114104
1341,22350001165,24500001277,3.719434329882396,3.1989516545800174,-0.005877929707164458,1.6594361612243185
1342,22366667833,24516667945,3.7194188037363083,3.1991338243077503,-0.0058776071374504095,1.6683485947594385
1343,22383334500,24533334612,3.71940087496074,3.1993007379918095,-0.005877876817615344,1.6773168389975983
1344,22400001168,24550001280,3.719383895546469,3.1994633590501262,-0.005877760567823022,1.6863395881928704
1345,22416667835,24566667947,3.7193669057379517,3.1996169202084004,-0.005877644301837234,1.6954119302707895
1346,22433334503,24583334615,3.7193465665690995,3.1997609484592595,-0.005877880370256227,1.7045410504907947
1347,22450001170,24600001282,3.71933098331621,3.19989352715518,-0.005877691822187461,1.713716997260957
1348,22466667838,24616667950,3.719306312439125,3.200001797566292,-0.005877384602160285,1.722906919336229
1349,22483334506,24633334618,3.7192930555540746,3.200084782495081,-0.0058777808785651425,1.732164464961888
1350,22500001173,24650001285,3.719280254041276,3.2001482165661668,-0.005877566926890654,1.7414159842227597
1351,22516667841,24666667953,3.7192688577833297,3.200190191338068,-0.0058777575288434325,1.7507519098489304
1352,22533334508,24683334620,3.7192607756090976,3.200210704622494,-0.005877416927281773,1.7600864375294265
1353,22550001176,24700001288,3.7192626863071463,3.2002135634552946,-0.005877375243808538,1.7694519634690191
1354,22566667843,24716667955,3.719267430674744,3.200193054000331,-0.005877680767113683,1.7788750421716006
1355,22583334511,24733334623,3.719277390388006,3.2001463125011944,-0.005877845522929342,1.788331668429485
1356,22600001178,24750001290,3.71929114556263,3.200081923662269,-0.0058773755277610066,1.7977510437530912
1357,22616667846,24766667958,3.7193087023136773,3.200007516873108,-0.0058779397232141305,1.807220864771457
1358,22633334513,24783334625,3.7193309895041415,3.1998992491973186,-0.005877930250696179,1.8167055517669513
1359,22650001181,24800001293,3.7193623201713635,3.199776666021939,-0.005877935073103278,1.8261767076250575
1360,22666667848,24816667960,3.719396033355079,3.1996526496006954,-0.005877958562647062,1.8356697831155908
1361,22683334516,24833334628,3.7194302192629425,3.199525294774479,-0.005878161613645974,1.8451000237469588
1362,22700001184,24850001296,3.7194710539018643,3.199374090447111,-0.005878136755691945,1.854545145388987
1363,22716667851,24866667963,3.719517124180319,3.199214773875663,-0.005878284086629527,1.8639808665083086
1364,22733334519,24883334631,3.719566520277072,3.199044963064176,-0.005878436674788134,1.8734268710672202
1365,22750001186,24900001298,3.7196192453749672,3.1988670421968624,-0.005878311402720205,1.8828682273429358
1366,22766667854,24916667966,3.7196795895816988,3.1986805295132976,-0.0058784663952406195,1.8922938775807154
1367,22783334521,24933334633,3.719742312522572,3.1984892457259573,-0.005878610246646547,1.9017211785383812
1368,22800001189,24950001301,3.7198083679878504,3.198293189740707,-0.005878669958645479,1.9111434581663496
1369,22816667856,24966667968,3.7198777596421206,3.1980956994154597,-0.005878749845201484,1.920550509219769
1370,22833334524,24983334636,3.7199504813498927,3.197891529544931,-0.005878924402652292,1.9299365974351501
1371,22850001191,25000001303,3.7200270149887724,3.1976849711136497,-0.005879119886665789,1.9393113799463453
1372,22866667859,25016667971,3.7201044981827134,3.197474596893477,-0.005879152958713003,1.9486852551532161
1373,22883334526,25033334638,3.7201900831692507,3.1972603986784236,-0.005879228639300369,1.958045512217619
1374,22900001194,25050001306,3.72027661890453,3.1970438151850193,-0.005879425032187315,1.9673940585157637
1375,22916667861,25066667973,3.720368873033763,3.1968238872689065,-0.005879511254489941,1.976723359760308
1376,22933334529,25083334641,3.7204630335840694,3.19660348032769,-0.0058798389090623186,1.9860448906954045
1377,22950001197,25100001309,3.720560527823573,3.196379254862252,-0.005880037722504539,1.9953584981677626
1378,22966667864,25116667976,3.7206604075033263,3.1961559803351682,-0.005880135998204253,2.004664877368377
1379,22983334532,25133334644,3.7207640996376994,3.195930794084178,-0.005880270102461523,2.0139590804500043
1380,23000001199,25150001311,3.7208711258199076,3.195702266145813,-0.005880394575581557,2.0232474576257204
1381,23016667867,25166667979,3.720982440793027,3.1954713490996296,-0.005880525827831897,2.0325310986799168
1382,23033334534,25183334646,3.7210975691971306,3.195239474003231,-0.005880767416057265,2.0418064687085145
1383,23050001202,25200001314,3.72121412970407,3.1950090277761674,-0.005881041070255236,2.0510816471167366
1384,23066667869,25216667981,3.721333075433941,3.194779055650608,-0.005881005569862304,2.0603512692611172
1385,23083334537,25233334649,3.7214544051148573,3.1945495576265754,-0.005881465576577738,2.0696132258268736
1386,23100001204,25250001316,3.721578598613918,3.1943219636675124,-0.00588154267925643,2.078875934552311
1387,23116667872,25266667984,3.721705175464515,3.194093890136279,-0.005881802363344751,2.0881430323791355
1388,23133334539,25283334651,3.7218360442182057,3.1938658116814427,-0.005881830412543555,2.097410075468533
1389,23150001207,25300001319,3.7219664362116447,3.1936382106105246,-0.005882155731736031,2.1066781550936127
1390,23166667875,25316667987,3.722100643936761,3.1934110819999133,-0.005882174157468187,2.115939732500211
1391,23183334542,25333334654,3.7222381902617836,3.1931853800703864,-0.005882764105146566,2.1251841492906864
1392,23200001210,25350001322,3.722380502203293,3.1929563348122683,-0.0058826761314022345,2.134404981975899
1393,23216667877,25366667989,3.7225247195712954,3.1927263336922094,-0.005883112710784368,2.143630386755325
1394,23233334545,25383334657,3.7226698962944322,3.192501099846459,-0.005883416695826556,2.152861929197791
1395,23250001212,25400001324,3.722817457887199,3.192276340102219,-0.0058836350434165255,2.16208861977542
1396,23266667880,25416667992,3.7229659767174974,3.192054440284909,-0.005883676089829663,2.171314599950473
1397,23283334547,25433334659,3.723118309243205,3.191832059254232,-0.005884006286781063,2.1805418153960345
1398,23300001215,25450001327,3.7233049231959345,3.191565293008256,-0.005884331067033342,2.189487288934854
1399,23316667882,25466667994,3.723407752758674,3.1914197396044144,-0.005884627718770652,2.1985157369871695
1400,23333334550,25483334662,3.723550576501523,3.1912212113572713,-0.00588457035556809,2.207552717187071
1401,23350001217,25500001329,3.7237019755254983,3.1910164743839697,-0.005884943780061489,2.216662065382341
1402,23366667885,25516667997,3.7238586138953624,3.1908064861876486,-0.0058852211779938,2.2258101322071893
1403,23383334553,25533334665,3.7240195436212553,3.1905960162308813,-0.005885266940184304,2.2349768268374
1404,23400001220,25550001332,3.7241838095179216,3.19038458877097,-0.005885690505206064,2.2441587763453934
1405,23416667888,25566668000,3.7243490333405065,3.1901764980748304,-0.005885847363047805,2.2533461095816847
1406,23433334555,25583334667,3.724518071570439,3.1899684030021658,-0.005886189064282045,2.2625402999920934
1407,23450001223,25600001335,3.7246885422800635,3.1897617367988307,-0.005886324413207623,2.271745046231527
1408,23466667890,25616668002,3.724861871894914,3.1895536368025716,-0.005886762304689081,2.2809589008076694
1409,23483334558,25633334670,3.7250371131081805,3.1893488724759522,-0.005886934996410906,2.290177876423889
1410,23500001225,25650001337,3.7252118811733372,3.189147446554311,-0.005887196347244027,2.2993959373176955
1411,23516667893,25666668005,3.7253899886392174,3.188947447313742,-0.005887522581175685,2.308616930625856
1412,23533334560,25683334672,3.7255714344587965,3.1887479210805543,-0.005887883894216143,2.3178394088207415
1413,23550001228,25700001340,3.7257524085305924,3.1885526869260286,-0.0058881401532189445,2.327064791339163
1414,23566667895,25716668007,3.7259352887590373,3.188356496909552,-0.005888459029928263,2.3362847720894933
1415,23583334563,25733334675,3.726121034140629,3.188163641468583,-0.005888588720011231,2.3455002234390196
1416,23600001230,25750001342,3.72630677955111,3.1879712628644663,-0.005889046236083226,2.354723950079042
1417,23616667898,25766668010,3.7264953895205646,3.1877817419990153,-0.005889344366961741,2.3639456667133456
1418,23633334566,25783334678,3.726685433898885,3.1875955573502748,-0.0058896000615091156,2.373160052474437
1419,23650001233,25800001345,3.726875004699797,3.187412234269667,-0.005889869908602602,2.382375812663375
1420,23666667901,25816668013,3.727068865244429,3.1872274757549315,-0.0058902359433864425,2.3915992181494037
1421,23683334568,25833334680,3.7272641584860704,3.187044622946376,-0.005890604242710016,2.4008179580295486
1422,23700001236,25850001348,3.7274623163102385,3.1868646278764845,-0.005890798255697531,2.4100286152444266
1423,23716667903,25866668015,3.7276604760164735,3.1866865401539752,-0.005891185986947724,2.419247224378218
1424,23733334571,25883334683,3.727860545373734,3.1865103575905764,-0.005891502230734949,2.42846001442075
1425,23750001238,25900001350,3.7280620453104,3.1863341733859785,-0.005891776032225019,2.437671652651202
1426,23766667906,25916668018,3.728265931951657,3.1861603706302737,-0.005892187716810707,2.4468876004557014
1427,23783334573,25933334685,3.7284722056743593,3.1859889493234577,-0.005892498866210751,2.456095693771779
1428,23800001241,25950001353,3.728677529195385,3.185820390131837,-0.005892689304163501,2.465295912649173
1429,23816667908,25966668020,3.728881428372044,3.1856575546235546,-0.005893130810636967,2.4744804806558025
1430,23833334576,25983334688,3.7290881866605727,3.1854928084854923,-0.005893398022251496,2.4836764285581494
1431,23850001244,26000001356,3.729299238951581,3.1853304416080603,-0.005893835934087576,2.4928767918322756
1432,23866667911,26016668023,3.7295131535897466,3.1851690251219154,-0.0058941293584636074,2.5020859483460813
1433,23883334579,26033334691,3.7297265920800498,3.1850080860196788,-0.005894332623126258,2.5112962819482316
1434,23900001246,26050001358,3.7299433704003757,3.1848490504353597,-0.005894675277452626,2.520515554757163
1435,23916667914,26066668026,3.7301601513853684,3.1846923990352636,-0.005895062639468172,2.529741485347668
1436,23933334581,26083334693,3.730381702562473,3.184537172675035,-0.005895338332001887,2.538961571498867
1437,23950001249,26100001361,3.7306042100767423,3.1843843294048977,-0.0058956602396451644,2.5481802092473096
1438,23966667916,26116668028,3.730828626888734,3.1842333912938763,-0.005896134176964159,2.5573981608905045
1439,23983334584,26133334696,3.731051616233503,3.1840848390082703,-0.0058964121425604836,2.5666092850423476
1440,24000001251,26150001363,3.7312765166585113,3.1839396223923115,-0.005896752733533915,2.575819701226561
1441,24016667919,26166668031,3.7315009422706598,3.1837963136708,-0.005897196882204355,2.5850336987384863
1442,24033334586,26183334698,3.7317287087780717,3.1836553853040415,-0.005897452596254064,2.594248113827521
1443,24050001254,26200001366,3.7319559990251903,3.183515411158046,-0.005898035383434894,2.6034685203087093
1444,24066667921,26216668033,3.7321871071922486,3.183377816819734,-0.005898311280564555,2.612686012981785
1445,24083334589,26233334701,3.73241631248505,3.1832440393644417,-0.005898524565101426,2.6219090625309383
1446,24100001257,26250001369,3.7326469494567265,3.1831116907784907,-0.005899038136177322,2.631129715118723
1447,24116667924,26266668036,3.7328794951266158,3.18298029367796,-0.005899390811230199,2.6403466668552498
1448,24133334592,26283334704,3.73311252296209,3.182853664398808,-0.005899833655371622,2.6495598796004898
1449,24150001259,26300001371,3.733346027869346,3.1827270345725873,-0.00590012824179745,2.658771527327787
1450,24166667927,26316668039,3.733580967044148,3.1826037409630787,-0.005900469798747609,2.6679864678163625
1451,24183334594,26333334706,3.7338221057079086,3.182480917078552,-0.005900776451354841,2.6772032036556115
1452,24200001262,26350001374,3.7340613386967614,3.1823600027296775,-0.0059014079176671844,2.6864248891934683
1453,24216667929,26366668041,3.7343039119342616,3.182240515061859,-0.00590156782594522,2.695649810992724
1454,24233334597,26383334709,3.7345474421084353,3.1821243641578283,-0.005902086875031556,2.7048741867388935
1455,24250001264,26400001376,3.7347900210574623,3.1820101216953036,-0.005902440507538285,2.7140949806036216
1456,24266667932,26416668044,3.7350340344624615,3.1818992154494885,-0.005902721901428714,2.7233168176381826
1457,24283334599,26433334711,3.7352923471309647,3.181783524423249,-0.005903249415240766,2.732482831674781
1458,24300001267,26450001379,3.735541131487122,3.1816745200541425,-0.0059032850302184435,2.7414726284509814
1459,24316667935,26466668047,3.7357227199730505,3.1815994482373404,-0.005903721071418906,2.7504223009667452
1460,24333334602,26483334714,3.735939574982106,3.1815076466480874,-0.005904346967626852,2.759529820138922
1461,24350001270,26500001382,3.7361750228642805,3.181412009028485,-0.005904599920864423,2.7686672321831343
1462,24366667937,26516668049,3.7364176227431205,3.1813158863660442,-0.005904864178902613,2.7778263102815988
1463,24383334605,26533334717,3.73666403762348,3.1812202361639215,-0.005905283478900432,2.78700507324875
1464,24400001272,26550001384,3.7369156998201785,3.1811264872914498,-0.005905755776547271,2.796196072098417
1465,24416667940,26566668052,3.737168796161318,3.181035597798839,-0.005906006823299734,2.805390040921055
1466,24433334607,26583334719,3.736618804021486,3.1812779853933906,-0.005905435496697524,2.8143504372664494
1467,24450001275,26600001387,3.73529896051053,3.1816967324580294,-0.0058797011056497105,2.823304014732867
1468,24466667942,26616668054,3.7333523529015404,3.1824166061278754,-0.005896681173822496,2.832082149068173
1469,24483334610,26633334722,3.7305661155922616,3.1831779743126085,-0.005891815157457109,2.8413565901833624
1470,24500001277,26650001389,3.7271599165579317,3.18429052931114,-0.0058858797837055745,2.850477532519279
1471,24516667945,26666668057,3.72306900306371,3.1854243738811197,-0.005879577373607852,2.860214483746091
1472,24533334612,26683334724,3.7182611497031757,3.186750729650136,-0.0058709198323068,2.8700672694603107
